HIOS_ISSUER_ID,ISSR_LGL_NAME,MarketingName,State,image_url_1
60200,New Era Life Insurance Company,,AK,http://www.medicareinsurancefinders.com/assets/images/logos.png
60221,MAMSI  Life and Health Insurance Company,MAMSI  Life and Health Insurance Company,PA,http://www.myurgentcare.com/content/images/insurances/mamsi_logo.gif
60224,CareSource Georgia Co.,CareSource Georgia Co.,GA,http://www.sec.gov/Archives/edgar/data/1316645/000114420415006764/logo_american-caresource.jpg
60250,Standard Life and Accident Insurance Company,,WY,https://www.dignityplanning.com/standardlife/images/SLAICO-LOGO-COLOR_WITHPATH1_NO-CITY.gif
60257,Renaissance Life & Health Insurance Company of America,,OR,http://s3.amazonaws.com/s3.consumersadvocate.org/mongo/companies/logos/530d/6294/7765/6239/7305/0000/original/Renaissance-Dental.jpg?1393393088
60269,American Heritage Life Insurance Company,,AK,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
60280,PacifiCare Life and Health Insurance Co,UnitedHealthcare,CA,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
60283,Metropolitan Life Insurance Company,MetLife,OK,http://www.huntlogo.com/wp-content/uploads/2011/12/Metlife-logo.jpg
60296,Illinois Mutual Life Insurance Company,,MO,http://www.umlandinsurance.com/images/Illinois_Mutual_Logo.gif
60299,Time Insurance Company,Assurant Health,TN,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
60303,Central United Life Insurance Company,,ID,http://www.manhattanlife.com/Portals/0/LayerSlider3D/490/cul.png
60328,Dentegra Insurance Company,Dentegra Insurance Company,MS,http://logosdatabase.com/logoimages/76142836.jpg
60337,American Sentinel Insurance Company,,KS,http://medicareinsurancetexas.com/inc/images/logo-sentinel-life.jpg
60359,Metropolitan Life Insurance Company,,DE,http://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Metlife_1970.png/180px-Metlife_1970.png
60369,Hartford Life & Accident Insurance Company,,CO,http://www.trademarkia.com/logo-images/hartford-fire-insurance-company/hartford-life-75381578.jpg
60393,Allianz Life Insurance Company of North America,,HI,http://scherrerfinancial.com/images/Allianz.gif
60409,"Humana Health Plan, Inc.",Humana,NM,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
60448,"Paramount Care, Inc.",,OH,http://www.paramountcare.com/_assets/_img/logo.gif
60467,American Income Life Insurance Co,,AK,http://www.fopohio.org/images/AIL%20Logo.png
60525,Standard Life and Accident Insurance Company,,KY,https://www.dignityplanning.com/standardlife/images/SLAICO-LOGO-COLOR_WITHPATH1_NO-CITY.gif
60536,"Avera Health Plans, Inc.",,SD,http://wp.patheos.com.s3.amazonaws.com/blogs/yimcatholic/files/2013/03/AHP-Logo-05-2005.jpg
60542,"Humana Insurance Company of Kentucky, Inc. ",,CT,http://www.insuranceproviders.com/Images/360healthbystate_doc_647d9071.jpg
60559,Dentegra Insurance Company,,AR,http://logosdatabase.com/logoimages/76142836.jpg
60561,Connecticut General Life Insurance Company,,AL,http://www.insurancelevel.com/company/logo/cigna.jpg
60562,American Heritage Life Insurance Company,,WI,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
60589,Thrivent Financial for Lutherans,,NY,http://2.bp.blogspot.com/_DmtdGP6kzMQ/S7jkzluNHnI/AAAAAAAAN44/0tUqR9RpOBw/s1600/logo-ThriventFinancial.gif
60592,The MEGA Life and Health Insurance Company,,KS,http://www.trademarkia.com/logo-images/the-mega-life-and-health-insurance-company/starbridge-choices-78510546.jpg
60596,The MEGA Life and Health Insurance Company,,PA,http://www.trademarkia.com/logo-images/the-mega-life-and-health-insurance-company/starbridge-choices-78510546.jpg
60597,PacificSource Health Plans,,ID,https://inc.memberclicks.net/assets/other-org-logos/pacificsource.jpg
60600,Delta Dental of Illinois,,IL,http://www.ddilfoundation.org/images/logo-delta-dental-fnd.jpg
60612,"Kaiser Foundation Health Plan, Inc.",Kaiser Permanente,HI,http://www.theweedstreetjournal.com/wp-content/uploads/2010/09/kaiser_permanente_logo.jpg
60615,Transamerica Life Insurance Company,,MI,http://www.medicaremall.com/wp-content/uploads/2011/02/transamerica-logo.png
60636,AMERICAN COMMUNITY MUTUAL INSURANCE COMPANY,,AZ,http://www.getyouradvantage.com/images/carrier-logos/American-Community.jpg
60647,The United States Life Ins. Co. in the City of New York,,RI,http://logonoid.com/images/transamerica-logo.png
60657,Kansas City Life Insurance Company,Kansas City Life Insurance Company,ME,http://upload.wikimedia.org/wikipedia/de/thumb/d/d8/Kansas_City_Life_Insurance_Company_Logo.svg/1280px-Kansas_City_Life_Insurance_Company_Logo.svg.png
60690,Union Security Insurance Company,Assurant Health,IA,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
60694,Cigna Health and Life Insurance Company,,SD,https://lh4.googleusercontent.com/-cqRR-y6ELDk/TW-5wpmCPjI/AAAAAAAAAqs/Dgf9YZz67x4/s1600/cigna-health-insurance-logo.jpg
60734,United Concordia Life and Health Insurance Company,United Concordia Life and Health Insurance Company,NC,http://www.groupbenefitstrategies.net/carriers_files/united-concordia.gif
60737,Standard Security Life Insurance Company of New Yo,,LA,http://www.clintonhollins.com/img/72200.jpg
60752,American Heritage Life Insurance Company,,OR,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
60757,American Heritage Life Insurance Company,,ME,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
60761,Meritus Health Partners,Meritus Health Partners,AZ,http://ronstadtinsurance.com/wp-content/uploads/2013/11/Meritus-Health-Partners.jpg
60767,Washington National Insurance Company,,MA,http://www.indeed.com/cmp/_s/logos/2617e9b5ae6ef4a6
60769,Federated Mutual Insurance Company,,MN,http://www.themla.com/Graphics/BigFederatedInsurance.jpg
60781,Dentegra Insurance Company,,AK,http://logosdatabase.com/logoimages/76142836.jpg
60785,UnitedHealthcare of New England Inc.,,NH,http://www.elbertins.com/images/united_health_care_logo.gif
60802,ACE Property and Casualty Insurance Company,,NE,http://www.acegroup.com/assets/images/ace-logo.jpg
60818,American Republic Insurance Company,,TX,http://www.americanrepublic.com/images/aric-logo.png
60829,Physicians Health Plan,,MI,https://healthweb.physicianshealthplans.com/tzg/cws/login/images/disclaimer/PHP_POC_logo_web.jpg
60831,Perico Life Insurance Company,,WV,http://www.trademarkia.com/services/logo.ashx?sid=85113855
60838,Perico Life Insurance Company,,TX,http://www.trademarkia.com/services/logo.ashx?sid=85113855
60842,Perico Life Insurance Company,,KY,http://www.trademarkia.com/services/logo.ashx?sid=85113855
60845,UnitedHealthcare Insurance Company of New York,UnitedHealthcare Insurance Company of New York,MN,http://www.elbertins.com/images/united_health_care_logo.gif
60861,Kaiser Permanente Insurance Company,,KS,https://consumeraffairs.global.ssl.fastly.net/files/logos/kaiser-permanente_logo_376.jpg
60892,The United States Life Ins. Co. in the City of New York,,VI,http://logonoid.com/images/transamerica-logo.png
60893,"Doskocil Manufacturing Company, Inc",,TX,http://www.trademarkia.com/logo-images/doskocil-manufacturing-company/furplus-85525945.jpg
60896,First Allmerica Financial Life Ins. Co,,TN,http://www.insurancelevel.com/company/logo/allmerica-financial.gif
60917,Guarantee Trust Life Insurance Company,,IA,http://www.refugeinsurance.com/images/GTL%20logo.jpg
60918,"Citrus Health Care, Inc.",,FL,http://www.freedentalcare.us/gallery/245_citrus_logo.gif
60959,Transamerica Life Insurance Company,,PR,http://www.medicaremall.com/wp-content/uploads/2011/02/transamerica-logo.png
60962,Cenral United Life Insurance Company,,VA,http://www.newhorizonsmktg.com/images/CompanyLogos/companion-life.png
61015,TRUASSURE INSURANCE COMPANY,TruAssure Insurance Company,NM,
61021,UnitedHealthcare Insurance Company,UnitedHealthcare,DE,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
61048,Pacific Union College,Pacific Union College,CA,http://upload.wikimedia.org/wikipedia/en/3/3b/Pacific_Union_College_logo.jpg
61093,"Inovalon, Inc",,MD,http://www.inovalon.com/sites/default/files/social/meta_images/inovalon-logo-fb.png
61109,American Medical Security Life Insurance Company,,MS,http://medicareinsurancetexas.com/inc/images/logo-sentinel-life.jpg
61123,American National Life Insurance Company of Texas,,CO,http://www.moodyinsurancegroup.com/wp-content/uploads/2012/05/ANICO-logo_color_RGB.jpg
61124,Reserve National Insurance Company,,AR,http://islanderinsuranceinc.com/Assets/reserveNational_logo.jpg
61142,Standard Insurance Company,,CT,http://www.insurancelevel.com/company/logo/standard-insurance.gif
61160,American Republic Insurance Company,,KY,http://www.americanrepublic.com/images/aric-logo.png
61163,"Minuteman Health, Inc","Minuteman Health, Inc",NH,http://www.indeed.com/cmp/_s/logos/d2074db9195f1ead
61170,National Foundation  Life Insurance,,NM,http://cmprsapaceawards.com/Portals/paceawards/Images/Pictures/JACKSON-NLIC-RGB.jpg
61175,Aetna Health of Utah Inc.,Aetna,ID,http://img.zanda.com/item/18070410000098/1024x768/Aetna_logo.jpg
61191,Central United Life Insurance Company,,KY,http://www.manhattanlife.com/Portals/0/LayerSlider3D/490/cul.png
61214,BEST Life and Health Insurance Company,BEST Life,SD,http://hersheys.newslinevine.com/images/full/best_life_logo.jpg
61253,Humana Health Plan of Ohio,,KY,http://www.gmkfreelogos.com/logos/H/img/Humana-1.gif
61263,"Alpha Dental Programs, Inc.",DentegraStar,NJ,
61272,Standard Life and Accident Insurance Company,,DE,https://www.dignityplanning.com/standardlife/images/SLAICO-LOGO-COLOR_WITHPATH1_NO-CITY.gif
61273,Freedom Life Insurance,,AR,http://www.mdpreferredservices.com/images/profiles/F55F-E-CMYK.jpg
61284,Dentegra Insurance Company,,IA,http://logosdatabase.com/logoimages/76142836.jpg
61289,The United States Life Ins. Co. in the City of New York,,NE,http://logonoid.com/images/transamerica-logo.png
61292,Guarantee Trust Life Insurance Company,,WV,http://www.refugeinsurance.com/images/GTL%20logo.jpg
61298,Ameritas Life Insurance Corp.,Ameritas Life Insurance Corp. ,DE,http://www.insurancelevel.com/company/logo/ameritas-life-ins.jpg
61315,TRUASSURE INSURANCE COMPANY,TRUASSURE INSURANCE COMPANY,TX,
61330,The Ohio National Life Insurance Company,,KS,https://50.87.187.213/wp-content/uploads/2014/08/Ohio-National-3.png
61357,Cigna Health and Life Insurance Company,,WY,https://lh4.googleusercontent.com/-cqRR-y6ELDk/TW-5wpmCPjI/AAAAAAAAAqs/Dgf9YZz67x4/s1600/cigna-health-insurance-logo.jpg
61376,American National Insurance Company,,CO,http://logosandbrands.directory/wp-content/themes/directorypress/thumbs/American-National-Insurance-Company-logo.jpg
61390,ACE American Insurance Company,ACE American Insurance Company,OK,http://www.acegroup.com/assets/images/ace-logo.jpg
61403,Kanawha Insurance Company ,Humana,FL,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
61405,"Healthfirst Insurance Company, Inc.","Healthfirst Insurance Company, Inc.",NY,http://3.bp.blogspot.com/-R3jCbJADDgk/UfxPjqfla0I/AAAAAAABP0U/NnyCzb4CzoQ/s1600/NEW+HEALTHFIRST+LOGO.PNG
61420,Kanawha Insurance Company ,Humana,WY,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
61423,"Ryder Health Plan, Inc.",,PR,http://www.dementiaaction.org.uk/assets/0000/4129/Master_SR_logo_301-1_logo.JPG?1380006524
61430,Coventry Health and Life,,KS,http://knepperinsurance.com/wp-content/uploads/2011/01/coventry_health_care_63230.jpg
61465,United of Omaha Life Insurance Company,United of Omaha Life Insurance Company,MI,https://www.immediateannuities.com/images/logos-insco/united-omaha.jpg
61468,The Cincinnati Life Insurance Company,,NM,http://www.yellowhammerinsurance.com/images/carrierlogos/cincinnati_life_insurance_company.jpg
61479,New Era Life Insurance Company,,MS,http://www.medicareinsurancefinders.com/assets/images/logos.png
61484,Rocky Mountain HealthCare Options Inc.,HealthCare Options Inc.,CO,https://photos.prnewswire.com/prnvar/20150212/175216LOGO
61497,Standard Security Life Insurance Company of New Yo,,ND,http://www.clintonhollins.com/img/72200.jpg
61523,Starr Indemnity & Liability Company,,CO,https://add.eaainsurance.org/images/StarrLogo_new.png
61529,The Ohio National Life Insurance Company,,AK,https://50.87.187.213/wp-content/uploads/2014/08/Ohio-National-3.png
61549,Kansas City Life Insurance Company,Kansas City Life Insurance Company,IA,http://upload.wikimedia.org/wikipedia/de/thumb/d/d8/Kansas_City_Life_Insurance_Company_Logo.svg/1280px-Kansas_City_Life_Insurance_Company_Logo.svg.png
61559,Wilton Reassurance Company,,KS,http://www.freekymonkey.com/pictures/aa676a.JPG
61565,"Everence Association, Inc","Everence Association, Inc",CO,http://www.everence.com/images/logo_everence.gif
61567,Mid-West National Life Insurance Company of Tennessee,,DC,"http://i.ebayimg.com/t/VINTAGE-PROMO-GIVE-AWAY-NATIONAL-LIFE-AND-ACCIDENT-INSURANCE-COMPANY-SEWING-KIT-/00/s/MTYwMFgxNDcw/$(KGrHqNHJBEE9ps,tP3nBPb!PMG0u!~~60_57.JPG"
61589,"Blue Cross of Idaho Health Service, Inc.",Blue Cross of Idaho,ID,http://www.localnews8.com/image/view/-/23479122/medRes/1/-/maxh/360/maxw/640/-/cg3rrg/-/blue-cross-of-idaho-logo-jpg.jpg
61604,Louisiana Healthcare Connections,,LA,http://beta.lpb.org/images/sized/images/uploads/logo_LA-Healthcare-Connections640-250x156.jpg
61618,Perico Life Insurance Company,,NC,http://www.trademarkia.com/services/logo.ashx?sid=85113855
61642,Principal Life Insurance Company,Principal Life Insurance Company,NY,http://acceleratemn.com/wp-content/uploads/2012/03/principal+financial.jpg
61644,Aetna Life Insurance Company,Aetna,NC,http://img.zanda.com/item/18070410000098/1024x768/Aetna_logo.jpg
61647,ISLAND HOME INSURANCE COMPANY,,MP,http://www.hawaiireporter.com/wp-content/uploads/2011/07/Screen-shot-2011-07-12-at-8.05.53-AM.png
61652,State Farm Mutual Automobile Ins. Co.,,KS,http://www.knowmore.org/wiki/images/e/ed/State_Farm_Mutual_Automobile_Insurance_Company-logo.png
61663,UNICARE Life & Health Insurance Company,,AZ,http://www.nextdoorchiro.com/images/Insurance-Logos.jpg
61670,Kanawha Insurance Company ,Humana,WI,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
61671,Aetna Health Inc. (a PA corp.),Aetna,NC,http://img.zanda.com/item/18070410000098/1024x768/Aetna_logo.jpg
61695,American Heritage Life Insurance Company,,AZ,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
61699,American Republic Insurance Company,,NH,http://www.americanrepublic.com/images/aric-logo.png
61719,MVP Health Insurance Company,MVP Health Care,NY,http://www.fingerlakesfamilycare.com/wp-content/uploads/2011/01/mvp-health-care-logo.png
61724,UnitedHealthcare Life Insurance Company,,OH,http://www.equitamedicaresupplementleads.com/images/stories/unitedhealthcare_logo.jpg
61733,MAMSI Life and Health Insurance Company,UnitedHealthcare,DE,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
61766,Allianz Life Insurance Company of North America,,ME,http://scherrerfinancial.com/images/Allianz.gif
61775,Companion Life Insurance Company,Companion Life Insurance Company,PA,http://www.newhorizonsmktg.com/images/CompanyLogos/companion-life.png
61779,Guardian Life Insurance Company of America,Guardian,KS,http://icould.com/files/2012/01/guardian-logo.jpg
61788,Guarantee Trust Life Insurance Co.,,AR,http://www.refugeinsurance.com/images/GTL%20logo.jpg
61794,UnitedHealthcare Life Insurance Company,UnitedHealthcare Life Insurance Company,MS,http://www.equitamedicaresupplementleads.com/images/stories/unitedhealthcare_logo.jpg
61836,Coordinated Care Corporation,Ambetter from Coordinated Care,WA,http://stateofreform.com/wp-content/uploads/2011/12/coordinated-care-logo21.jpg
61853,TRUASSURE INSURANCE COMPANY,TruAssure Insurance Company,AK,
61858,Standard Insurance Company,Standard Insurance Company,OK,http://www.insurancelevel.com/company/logo/standard-insurance.gif
61899,American Heritage Life Insurance Company,,VA,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
61916,CCL Industries Corporation,,DE,http://3.bp.blogspot.com/-XJXComqY86Q/UAeb2a_5zgI/AAAAAAAAClg/95EVVQd1y5s/s1600/ccl.jpeg
61923,Nippon Life Insurance Company of America,,KY,http://2.bp.blogspot.com/_-1ofYfWAqlo/TP0nnO8cKJI/AAAAAAAABRc/41eMQjQtwqg/s1600/nippon+paint+logo.png
61956,Golden Rule Insurance Company,,CA,http://www.insurancelevel.com/company/logo/united-health-one.png
61965,The United States Life Ins. Co. in the City of New York,,MT,http://logonoid.com/images/transamerica-logo.png
61971,Unified Life Insurance Company,,MD,http://www.texaskidsfirst.com/images/ULIC-Logo.jpg
61979,Renaissance Life & Health Insurance Company of America,,MN,http://s3.amazonaws.com/s3.consumersadvocate.org/mongo/companies/logos/530d/6294/7765/6239/7305/0000/original/Renaissance-Dental.jpg?1393393088
61983,American Medical Security Life Insurance Company,,DE,http://medicareinsurancetexas.com/inc/images/logo-sentinel-life.jpg
62006,Unimerica Insurance Company,,IA,http://www.insurance-wholesalers.com/AetnaLogoColorproc.jpg
62011,Standard Insurance Company,Standard Insurance Company,WI,http://www.insurancelevel.com/company/logo/standard-insurance.gif
62018,HCC Life Insurance Company,,IA,http://www.hcc.com/portals/0/subsites/hcclife/News/images/newlogo111_logo.gif
62033,"MDwise Marketplace, Inc.",MDwise Marketplace,IN,https://secure.healthx.com/filestore/%7Ba79bc3c5-f6df-4cdc-ae50-efa120c225f0%7D/CMS/MDwise_logo.png
62049,AMERICAN FIDELITY ASSURANCE COMPANY,,KY,http://www.insurancelevel.com/company/logo/american-fidelity.jpg
62052,Trustmark Life Insurance Company,,IN,http://www.healthy-monroe.com/images/starmark.jpg
62081,TRUASSURE INSURANCE COMPANY,TruAssure Insurance Company,WY,
62102,Perico Life Insurance Company,,OH,http://www.trademarkia.com/services/logo.ashx?sid=85113855
62125,The MEGA Life and Health Insurance Company,,DC,http://www.trademarkia.com/logo-images/the-mega-life-and-health-insurance-company/starbridge-choices-78510546.jpg
62133,The Union Labor Life Insurance Company,,ME,http://thumb1.shutterstock.com/display_pic_with_logo/1018532/185226650/stock-vector-customer-care-care-for-employees-labor-union-crm-and-life-insurance-concepts-businessman-185226650.jpg
62141,Celtic Insurance Company,Ambetter of Arkansas,AR,https://pbs.twimg.com/profile_images/502827378318385153/m0RL2PHw.png
62163,Trustmark Insurance Company,,MS,http://www.insurersreviewservices.com/carrier_logos/trustmark.gif
62191,Trustmark Insurance Company,,PA,http://www.insurersreviewservices.com/carrier_logos/trustmark.gif
62192,Independence American Ins Co,,IL,http://ipa-america.com/Uploads/Providers/IndependenceAmerican_sz300x75.jpg
62201,"Delta Dental of Kentucky, Inc.",,KY,http://benefitsgrouplex.com/images/logo_delta_dental.gif
62210,"South Dakota State Medical Holding Company, Inc.",DAKOTACARE,SD,https://www.dakotacare.com/files/7514/1476/4513/dkcOne_OFF.jpg
62228,Harvest Land Cooperative,Andrew Larsen,MN,https://media.licdn.com/mpr/mpr/shrinknp_400_400/p/2/000/041/233/0b91e1a.jpg
62255,Philadelphia American Life Insurance Company,,NY,http://www.pijarinsurance.com/images/partners/philadelphia.jpg
62274,National Foundation Life Insurance Company,,TN,https://ektron.nationallifegroup.com/uploadedImages/Logo_NationalLifeGroup.jpg
62294,Humana Insurance Company,Humana,MI,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
62307,MasterCraft Boat Company,MasterCraft Boat Company,TN,http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/MasterCraft_Brand_Shield.jpg/220px-MasterCraft_Brand_Shield.jpg
62346,Ameritas Life Insurance Corp.,,VT,http://www.insurancelevel.com/company/logo/ameritas-life-ins.jpg
62352,Celtic Insurance Company,,OH,http://listtoptens.com/wp-content/uploads/2013/11/Best-Health-Insurance-Companies-US-Celtic-Insurance.jpg
62376,Union Fidelity Life Insurance Company,,CO,http://www.trademarkia.com/logo-images/financial-holding-corporation/united-fidelity-life-insurance-company-85646975.jpg
62386,Celtic Insurance Company,,WV,http://listtoptens.com/wp-content/uploads/2013/11/Best-Health-Insurance-Companies-US-Celtic-Insurance.jpg
62400,"United Concordia Dental Plans, Inc.",iDental from United Concordia,MD,http://www.transcare.com/Images/UnitedConcordia.jpg
62455,"KS Plan Administrators, LLC",KelseyCare Advantage,TX,http://www.trademarkia.com/logo-images/ks-plan-administrators/kelseycare-advantage-77223083.jpg
62463,Standard Security Life Insurance Company of New York,,WV,http://ww1.prweb.com/prfiles/2014/06/26/11977699/StandardSecurity_logo.jpg
62467,American National Life Insurance Company of Texas,,VA,http://www.moodyinsurancegroup.com/wp-content/uploads/2012/05/ANICO-logo_color_RGB.jpg
62500,SCANA Corporation,Judith Verona,SC,http://images.qvc.com/is/image/j/61/j325661_180.102?$uspdlarge$
62504,Unimerica Insurance Company,,OH,http://www.insurance-wholesalers.com/AetnaLogoColorproc.jpg
62505,Celtic Insurance Company,,OK,http://listtoptens.com/wp-content/uploads/2013/11/Best-Health-Insurance-Companies-US-Celtic-Insurance.jpg
62512,Mid-West National Life Insurance Company of Tennessee,,NC,"http://i.ebayimg.com/t/VINTAGE-PROMO-GIVE-AWAY-NATIONAL-LIFE-AND-ACCIDENT-INSURANCE-COMPANY-SEWING-KIT-/00/s/MTYwMFgxNDcw/$(KGrHqNHJBEE9ps,tP3nBPb!PMG0u!~~60_57.JPG"
62528,TransAmerica Premier Life Insurance,,OH,http://www.firstcommand.com/img/providers/transamerica.png
62538,American Income Life Insurance Co,,PA,http://www.fopohio.org/images/AIL%20Logo.png
62560,"UPMC Health Coverage, Inc. ",UPMC Health Plan,PA,http://www.lifeworkserie.org/wp-content/uploads/2013/10/upmc_logo.jpg
62571,United American Insurance Co,,ID,http://www.insurancelevel.com/company/logo/united-american.gif
62573,Union Security Insurance Company,Assurant Health,KY,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
62586,John A Van Den Bosch Co,,MI,http://static.skynetblogs.be/media/130003/dyn003_original_281_422_pjpeg_2628222_6e4dc5f3965b993dc1149dd3f42587ae.jpg
62597,The United States Life Ins. Co. in the City of New York,,OH,http://logonoid.com/images/transamerica-logo.png
62613,PacifiCare Life and Health Insurance Co,,DE,http://upload.wikimedia.org/wikipedia/commons/4/43/Pacificare.gif
62623,"UPMC Health Benefits, Inc.",,WV,http://www.healthecareers.com/emp_banner/emp_logo/UPMC_Logo_Large.jpg
62627,Mid-West National Life Insurance Company of Tennessee,,NE,"http://i.ebayimg.com/t/VINTAGE-PROMO-GIVE-AWAY-NATIONAL-LIFE-AND-ACCIDENT-INSURANCE-COMPANY-SEWING-KIT-/00/s/MTYwMFgxNDcw/$(KGrHqNHJBEE9ps,tP3nBPb!PMG0u!~~60_57.JPG"
62637,John Alden Life Insurance Company,Assurant Health,AK,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
62641,Perico Life Insurance Company,,SC,http://www.trademarkia.com/services/logo.ashx?sid=85113855
62650,"UnitedHealthcare of Oregon, Inc.",,WA,http://oregonmedicareplans.net/images/united-healthcare-logo.jpg
62661,General American Life Insurance Company,,OR,http://www.insurancelevel.com/company/logo/american-general.gif
62662,Time Insurance Company,Assurant Health,FL,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
62667,Amalgamated Life Insurance Company,,NJ,http://photos.prnewswire.com/prn/20110711/NY32914LOGO
62683,Delta Dental of California,,CA,http://c767204.r4.cf2.rackcdn.com/853f4960-691d-4a09-bed0-a534a066d7e2.jpg
62695,Transamerica Life Insurance Company,,CT,http://www.medicaremall.com/wp-content/uploads/2011/02/transamerica-logo.png
62722,Golden Rule Insurance Company,UnitedHealthOne,AR,http://healthplanorange.com/images/logos/logo-United-Healthcare.jpg
62771,Principal Life Insurance Company,Principal Life Insurance Company,ID,http://acceleratemn.com/wp-content/uploads/2012/03/principal+financial.jpg
62780,World Insurance Company,,NH,"http://1-ps.googleusercontent.com/h/www.world-insurance-companies.com/uploads/9/1/6/6/9166349/x8305192.jpg,q1379368825.pagespeed.ic.QmX5Mmz2d-.jpg"
62786,Guarantee Trust Life Insurance Company,,CA,http://www.refugeinsurance.com/images/GTL%20logo.jpg
62796,BCS Insurance Company,,UT,https://pbs.twimg.com/profile_images/1866386635/bcs_facebook_logo_400x400.jpg
62818,Guardian Life Insurance Company of America,Guardian,MT,http://icould.com/files/2012/01/guardian-logo.jpg
62838,Heart of America Health Plan,Sanford Heart of America Health Plan,ND,http://ww1.prweb.com/prfiles/2010/01/29/1157394/SanfordHealth.JPG
62847,Union Security Insurance Company,Assurant Employee Benefits,UT,http://www.assurantemployeebenefits.com/wps/themes/html/Assurant/assets/images/btns/logo.gif
62904,"Rocky Mountain Health Maintenance Organization, Inc.",Rocky Mountain Health Plans (RMHP),CO,http://www.premierhealthplans.com/wp-content/uploads/2013/12/rmhp-logo.jpg
62911,William Penn Life Insurance Company,,NY,http://www.insurancelevel.com/company/logo/WilliamPenn.jpg
62917,Perico Life Insurance Company,,NJ,http://www.trademarkia.com/services/logo.ashx?sid=85113855
62924,Celtic Insurance Company,,OR,http://listtoptens.com/wp-content/uploads/2013/11/Best-Health-Insurance-Companies-US-Celtic-Insurance.jpg
62927,Perico Life Insurance Company,,NH,http://www.trademarkia.com/services/logo.ashx?sid=85113855
62947,"Humana Insurance Company of Kentucky, Inc. ",,OH,http://www.insuranceproviders.com/Images/360healthbystate_doc_647d9071.jpg
62985,Shelter Life Insurance Company,,UT,http://www.yellville.com/shelter-insurance-logo_copy.jpg
62995,HCC Life Insurance Company,,KY,http://www.hcc.com/portals/0/subsites/hcclife/News/images/newlogo111_logo.gif
63004,COMMERCIAL TRAVELERS MUTUAL INSURANCE COMPANY,Commercial Travelers Mutual Insurance Company,NY,http://commercialtravelers.com/media/1002/logo_color.png
63010,Renaissance Life & Health Insurance Company of America,,NV,http://s3.amazonaws.com/s3.consumersadvocate.org/mongo/companies/logos/530d/6294/7765/6239/7305/0000/original/Renaissance-Dental.jpg?1393393088
63012,Prudential Insurance Company of America,,IN,http://www.trademarkia.com/logo-images/prudential-insurance-company-of-america/prudential-center-77077075.jpg
63021,American Alternative Insurance Corp,"Allied National, Inc.",TN,https://pbs.twimg.com/profile_images/1894070731/allied_logo.jpg
63045,The MEGA Life and Health Insurance Company,,CT,http://www.trademarkia.com/logo-images/the-mega-life-and-health-insurance-company/starbridge-choices-78510546.jpg
63046,John Alden Life Insurance Company,Assurant Health,MA,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
63050,"Humana Medical Plan, Inc. ",Humana,MS,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
63070,Kanawha Insurance Company ,Humana,LA,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
63077,"Alpha Dental Programs, Inc.",DentegraStar,IN,
63105,Prudential Insurance Company of America,,MI,http://www.trademarkia.com/logo-images/prudential-insurance-company-of-america/prudential-center-77077075.jpg
63108,UNICARE Life & Health Insurance Company,,OK,http://www.nextdoorchiro.com/images/Insurance-Logos.jpg
63124,The Union Labor Life Insurance Company,,NJ,http://thumb1.shutterstock.com/display_pic_with_logo/1018532/185226650/stock-vector-customer-care-care-for-employees-labor-union-crm-and-life-insurance-concepts-businessman-185226650.jpg
63141,Humana Insurance Company,Humana,TX,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
63145,UnitedHealthcare Life Insurance Company,,NV,http://www.equitamedicaresupplementleads.com/images/stories/unitedhealthcare_logo.jpg
